Time_hours,Time_minutes,Sensor,Type,Measurement
1.8,108.0,SCADA-703-B-Vmag,SCADA,1.7765795
1.8666667,112.0,SCADA-703-B-Vmag,SCADA,1.7775036
1.9333333,116.0,SCADA-703-B-Vmag,SCADA,1.7764999
2.0,120.0,SCADA-703-B-Vmag,SCADA,1.7769043
2.0666666,124.0,SCADA-703-B-Vmag,SCADA,1.7769836
2.1333334,128.0,SCADA-703-B-Vmag,SCADA,1.7762105
2.2,132.0,SCADA-703-B-Vmag,SCADA,1.7771181
2.2666667,136.0,SCADA-703-B-Vmag,SCADA,1.7761273
2.3333333,140.0,SCADA-703-B-Vmag,SCADA,1.7765584
2.4,144.0,SCADA-703-B-Vmag,SCADA,1.7766254
2.4666667,148.0,SCADA-703-B-Vmag,SCADA,1.7758962
2.5333333,152.0,SCADA-703-B-Vmag,SCADA,1.7768209
2.6,156.0,SCADA-703-B-Vmag,SCADA,1.7758225
2.6666667,160.0,SCADA-703-B-Vmag,SCADA,1.7762167
2.7333333,164.0,SCADA-703-B-Vmag,SCADA,1.7762743
2.8,168.0,SCADA-703-B-Vmag,SCADA,1.7755574
2.8666666,172.0,SCADA-703-B-Vmag,SCADA,1.7764586
2.9333334,176.0,SCADA-703-B-Vmag,SCADA,1.7754751
3.0,180.0,SCADA-703-B-Vmag,SCADA,1.7759649
3.0666666,184.0,SCADA-703-B-Vmag,SCADA,1.7759976
3.1333334,188.0,SCADA-703-B-Vmag,SCADA,1.7752393
3.2,192.0,SCADA-703-B-Vmag,SCADA,1.7761301
3.2666667,196.0,SCADA-703-B-Vmag,SCADA,1.7751931
3.3333333,200.0,SCADA-703-B-Vmag,SCADA,1.7755996
3.4,204.0,SCADA-703-B-Vmag,SCADA,1.7757118
3.4666667,208.0,SCADA-703-B-Vmag,SCADA,1.7749901
3.5333333,212.0,SCADA-703-B-Vmag,SCADA,1.7758901
3.6,216.0,SCADA-703-B-Vmag,SCADA,1.7749224
3.6666667,220.0,SCADA-703-B-Vmag,SCADA,1.7753195
3.7333333,224.0,SCADA-703-B-Vmag,SCADA,1.7754363
3.8,228.0,SCADA-703-B-Vmag,SCADA,1.7746912
3.8666666,232.0,SCADA-703-B-Vmag,SCADA,1.7756507
3.9333334,236.0,SCADA-703-B-Vmag,SCADA,1.7747135
4.0,240.0,SCADA-703-B-Vmag,SCADA,1.7751275
4.0666666,244.0,SCADA-703-B-Vmag,SCADA,1.7752353
4.133333,248.0,SCADA-703-B-Vmag,SCADA,1.7744808
4.2,251.99998,SCADA-703-B-Vmag,SCADA,1.7754513
4.266667,256.0,SCADA-703-B-Vmag,SCADA,1.7744857
4.3333335,260.0,SCADA-703-B-Vmag,SCADA,1.774917
4.4,264.0,SCADA-703-B-Vmag,SCADA,1.7750436
4.4666667,268.0,SCADA-703-B-Vmag,SCADA,1.7743016
4.5333333,272.0,SCADA-703-B-Vmag,SCADA,1.7752743
4.6,276.0,SCADA-703-B-Vmag,SCADA,1.7743059
4.6666665,280.0,SCADA-703-B-Vmag,SCADA,1.7747604
4.733333,284.0,SCADA-703-B-Vmag,SCADA,1.774895
4.8,288.0,SCADA-703-B-Vmag,SCADA,1.774127
4.866667,292.0,SCADA-703-B-Vmag,SCADA,1.7751383
4.9333334,296.0,SCADA-703-B-Vmag,SCADA,1.7741921
5.0,300.0,SCADA-703-B-Vmag,SCADA,1.7746457
5.0666666,304.0,SCADA-703-B-Vmag,SCADA,1.7739273
5.133333,308.0,SCADA-703-B-Vmag,SCADA,1.7723858
5.2,312.0,SCADA-703-B-Vmag,SCADA,1.7725823
5.266667,316.0,SCADA-703-B-Vmag,SCADA,1.7708168
5.3333335,320.0,SCADA-703-B-Vmag,SCADA,1.7704209
5.4,324.0,SCADA-703-B-Vmag,SCADA,1.7697265
5.4666667,328.0,SCADA-703-B-Vmag,SCADA,1.7681758
5.5333333,332.0,SCADA-703-B-Vmag,SCADA,1.7683765
5.6,336.0,SCADA-703-B-Vmag,SCADA,1.766628
5.6666665,340.0,SCADA-703-B-Vmag,SCADA,1.7662977
5.733333,344.0,SCADA-703-B-Vmag,SCADA,1.7655852
5.8,348.0,SCADA-703-B-Vmag,SCADA,1.7640554
5.866667,352.0,SCADA-703-B-Vmag,SCADA,1.7642096
5.9333334,356.0,SCADA-703-B-Vmag,SCADA,1.7625004
6.0,360.0,SCADA-703-B-Vmag,SCADA,1.7665023
6.0666666,364.0,SCADA-703-B-Vmag,SCADA,1.7658098
6.133333,368.0,SCADA-703-B-Vmag,SCADA,1.764291
6.2,372.0,SCADA-703-B-Vmag,SCADA,1.7643874
6.266667,376.0,SCADA-703-B-Vmag,SCADA,1.7626635
6.3333335,380.0,SCADA-703-B-Vmag,SCADA,1.7623158
6.4,384.0,SCADA-703-B-Vmag,SCADA,1.7616426
6.4666667,388.0,SCADA-703-B-Vmag,SCADA,1.7600949
6.5333333,392.0,SCADA-703-B-Vmag,SCADA,1.7602811
6.6,396.0,SCADA-703-B-Vmag,SCADA,1.7585281
6.6666665,400.0,SCADA-703-B-Vmag,SCADA,1.7582217
6.733333,404.0,SCADA-703-B-Vmag,SCADA,1.7575196
6.8,408.0,SCADA-703-B-Vmag,SCADA,1.7559471
6.866667,412.0,SCADA-703-B-Vmag,SCADA,1.7561351
6.9333334,416.0,SCADA-703-B-Vmag,SCADA,1.7544168
7.0,420.0,SCADA-703-B-Vmag,SCADA,1.754112
7.0666666,424.0,SCADA-703-B-Vmag,SCADA,1.7534275
7.133333,428.0,SCADA-703-B-Vmag,SCADA,1.7574745
7.2,432.0,SCADA-703-B-Vmag,SCADA,1.7576663
7.266667,436.0,SCADA-703-B-Vmag,SCADA,1.7559091
7.3333335,440.0,SCADA-703-B-Vmag,SCADA,1.7555928
7.4,444.0,SCADA-703-B-Vmag,SCADA,1.7549171
7.4666667,448.0,SCADA-703-B-Vmag,SCADA,1.7533873
7.5333333,452.0,SCADA-703-B-Vmag,SCADA,1.7535777
7.6,456.0,SCADA-703-B-Vmag,SCADA,1.7518679
7.6666665,460.0,SCADA-703-B-Vmag,SCADA,1.7515318
7.733333,464.0,SCADA-703-B-Vmag,SCADA,1.750863
7.8,468.0,SCADA-703-B-Vmag,SCADA,1.7493415
7.866667,472.0,SCADA-703-B-Vmag,SCADA,1.7495434
7.9333334,476.0,SCADA-703-B-Vmag,SCADA,1.7478235
8.0,480.0,SCADA-703-B-Vmag,SCADA,1.7474633
8.066667,484.0,SCADA-703-B-Vmag,SCADA,1.7468051
8.133333,488.0,SCADA-703-B-Vmag,SCADA,1.7509387
8.2,492.0,SCADA-703-B-Vmag,SCADA,1.7511305
8.266666,496.0,SCADA-703-B-Vmag,SCADA,1.749366
8.333333,499.99997,SCADA-703-B-Vmag,SCADA,1.7490731
8.4,503.99997,SCADA-703-B-Vmag,SCADA,1.7484403
8.466666,507.99997,SCADA-703-B-Vmag,SCADA,1.7468495
8.533334,512.0,SCADA-703-B-Vmag,SCADA,1.7471246
8.6,516.0,SCADA-703-B-Vmag,SCADA,1.7453758
8.666667,520.0,SCADA-703-B-Vmag,SCADA,1.7450674
8.733334,524.0,SCADA-703-B-Vmag,SCADA,1.7444249
8.8,528.0,SCADA-703-B-Vmag,SCADA,1.7429099
8.866667,532.0,SCADA-703-B-Vmag,SCADA,1.7431382
8.933333,536.0,SCADA-703-B-Vmag,SCADA,1.741401
9.0,540.0,SCADA-703-B-Vmag,SCADA,1.7380596
9.066667,544.0,SCADA-703-B-Vmag,SCADA,1.7382872
9.133333,548.0,SCADA-703-B-Vmag,SCADA,1.737583
9.2,552.0,SCADA-703-B-Vmag,SCADA,1.7387406
9.266666,556.0,SCADA-703-B-Vmag,SCADA,1.7378378
9.333333,560.0,SCADA-703-B-Vmag,SCADA,1.7384375
9.4,564.0,SCADA-703-B-Vmag,SCADA,1.7386311
9.466666,568.0,SCADA-703-B-Vmag,SCADA,1.7379673
9.533334,572.0,SCADA-703-B-Vmag,SCADA,1.739095
9.6,576.0,SCADA-703-B-Vmag,SCADA,1.7382022
9.666667,580.0,SCADA-703-B-Vmag,SCADA,1.7387524
9.733334,584.0,SCADA-703-B-Vmag,SCADA,1.7390141
9.8,588.0,SCADA-703-B-Vmag,SCADA,1.7383235
9.866667,592.0,SCADA-703-B-Vmag,SCADA,1.7394272
9.933333,596.0,SCADA-703-B-Vmag,SCADA,1.7385337
10.0,600.0,SCADA-703-B-Vmag,SCADA,1.7391901
10.066667,604.0,SCADA-703-B-Vmag,SCADA,1.7393774
10.133333,608.0,SCADA-703-B-Vmag,SCADA,1.7387114
10.2,612.0,SCADA-703-B-Vmag,SCADA,1.7398428
10.266666,616.0,SCADA-703-B-Vmag,SCADA,1.7389975
10.333333,620.0,SCADA-703-B-Vmag,SCADA,1.7395356
10.4,624.0,SCADA-703-B-Vmag,SCADA,1.7397889
10.466666,628.0,SCADA-703-B-Vmag,SCADA,1.7391553
10.533334,632.0,SCADA-703-B-Vmag,SCADA,1.7402925
10.6,636.0,SCADA-703-B-Vmag,SCADA,1.739353
10.666667,640.0,SCADA-703-B-Vmag,SCADA,1.7399853
10.733334,644.0,SCADA-703-B-Vmag,SCADA,1.7402352
10.8,648.0,SCADA-703-B-Vmag,SCADA,1.7395346
10.866667,652.0,SCADA-703-B-Vmag,SCADA,1.7406615
10.933333,656.0,SCADA-703-B-Vmag,SCADA,1.7397432
11.0,660.0,SCADA-703-B-Vmag,SCADA,1.7403936
11.066667,664.0,SCADA-703-B-Vmag,SCADA,1.7405949
11.133333,668.0,SCADA-703-B-Vmag,SCADA,1.7399992
11.2,672.0,SCADA-703-B-Vmag,SCADA,1.7411475
11.266666,676.0,SCADA-703-B-Vmag,SCADA,1.7402693
11.333333,680.0,SCADA-703-B-Vmag,SCADA,1.7407973
11.4,684.0,SCADA-703-B-Vmag,SCADA,1.7410839
11.466666,688.0,SCADA-703-B-Vmag,SCADA,1.7404186
11.533334,692.0,SCADA-703-B-Vmag,SCADA,1.7415388
11.6,696.0,SCADA-703-B-Vmag,SCADA,1.7406743
11.666667,700.0,SCADA-703-B-Vmag,SCADA,1.7412573
11.733334,704.0,SCADA-703-B-Vmag,SCADA,1.7414863
11.8,708.0,SCADA-703-B-Vmag,SCADA,1.7408729
11.866667,712.0,SCADA-703-B-Vmag,SCADA,1.742004
11.933333,716.0,SCADA-703-B-Vmag,SCADA,1.7411494
12.0,720.0,SCADA-703-B-Vmag,SCADA,1.7417214
12.066667,724.0,SCADA-703-B-Vmag,SCADA,1.7425536
12.133333,728.0,SCADA-703-B-Vmag,SCADA,1.7424781
12.2,732.0,SCADA-703-B-Vmag,SCADA,1.74416
12.266666,736.0,SCADA-703-B-Vmag,SCADA,1.7439073
12.333333,740.0,SCADA-703-B-Vmag,SCADA,1.7450336
12.4,744.0,SCADA-703-B-Vmag,SCADA,1.7458881
12.466666,748.0,SCADA-703-B-Vmag,SCADA,1.7458239
12.533334,752.0,SCADA-703-B-Vmag,SCADA,1.747489
12.6,756.0,SCADA-703-B-Vmag,SCADA,1.7472087
12.666667,760.0,SCADA-703-B-Vmag,SCADA,1.7483529
12.733334,764.0,SCADA-703-B-Vmag,SCADA,1.749201
12.8,768.0,SCADA-703-B-Vmag,SCADA,1.7491324
12.866667,772.0,SCADA-703-B-Vmag,SCADA,1.7507904
12.933333,776.0,SCADA-703-B-Vmag,SCADA,1.7505068
13.0,780.0,SCADA-703-B-Vmag,SCADA,1.7516347
13.066667,784.0,SCADA-703-B-Vmag,SCADA,1.7524558
13.133333,788.0,SCADA-703-B-Vmag,SCADA,1.7523711
13.2,792.0,SCADA-703-B-Vmag,SCADA,1.7540529
13.266666,796.0,SCADA-703-B-Vmag,SCADA,1.7537484
13.333333,800.0,SCADA-703-B-Vmag,SCADA,1.754894
13.4,804.0,SCADA-703-B-Vmag,SCADA,1.7557104
13.466666,808.0,SCADA-703-B-Vmag,SCADA,1.75561
13.533334,812.0,SCADA-703-B-Vmag,SCADA,1.7573624
13.6,816.0,SCADA-703-B-Vmag,SCADA,1.7570027
13.666667,820.0,SCADA-703-B-Vmag,SCADA,1.7581534
13.733334,824.0,SCADA-703-B-Vmag,SCADA,1.7589786
13.8,828.0,SCADA-703-B-Vmag,SCADA,1.7588679
13.866667,832.0,SCADA-703-B-Vmag,SCADA,1.7605336
13.933333,836.0,SCADA-703-B-Vmag,SCADA,1.7602174
14.0,840.0,SCADA-703-B-Vmag,SCADA,1.7613367
14.066667,844.0,SCADA-703-B-Vmag,SCADA,1.7610924
14.133333,848.0,SCADA-703-B-Vmag,SCADA,1.76004
14.2,852.0,SCADA-703-B-Vmag,SCADA,1.7607226
14.266666,856.0,SCADA-703-B-Vmag,SCADA,1.7593775
14.333333,860.0,SCADA-703-B-Vmag,SCADA,1.7595121
14.4,864.0,SCADA-703-B-Vmag,SCADA,1.7592323
14.466666,868.0,SCADA-703-B-Vmag,SCADA,1.7581501
14.533334,872.0,SCADA-703-B-Vmag,SCADA,1.7588205
14.6,876.0,SCADA-703-B-Vmag,SCADA,1.7574854
14.666667,880.0,SCADA-703-B-Vmag,SCADA,1.7575758
14.733334,884.0,SCADA-703-B-Vmag,SCADA,1.7573342
14.8,888.0,SCADA-703-B-Vmag,SCADA,1.7562407
14.866667,892.0,SCADA-703-B-Vmag,SCADA,1.7568636
14.933333,896.0,SCADA-703-B-Vmag,SCADA,1.7555163
15.0,900.0,SCADA-703-B-Vmag,SCADA,1.7556325
15.066667,904.0,SCADA-703-B-Vmag,SCADA,1.755413
15.133333,908.0,SCADA-703-B-Vmag,SCADA,1.7542754
15.2,912.0,SCADA-703-B-Vmag,SCADA,1.7549151
15.266666,916.0,SCADA-703-B-Vmag,SCADA,1.7535515
15.333333,920.0,SCADA-703-B-Vmag,SCADA,1.7537013
15.4,924.0,SCADA-703-B-Vmag,SCADA,1.753436
15.466666,928.0,SCADA-703-B-Vmag,SCADA,1.7523106
15.533334,932.0,SCADA-703-B-Vmag,SCADA,1.7529559
15.6,936.0,SCADA-703-B-Vmag,SCADA,1.7515775
15.666667,940.0,SCADA-703-B-Vmag,SCADA,1.7516463
15.733334,944.0,SCADA-703-B-Vmag,SCADA,1.7514092
15.8,948.0,SCADA-703-B-Vmag,SCADA,1.7502948
15.866667,952.0,SCADA-703-B-Vmag,SCADA,1.7508873
15.933333,956.0,SCADA-703-B-Vmag,SCADA,1.7495519
16.0,960.0,SCADA-703-B-Vmag,SCADA,1.7496289
16.066668,964.00006,SCADA-703-B-Vmag,SCADA,1.7493598
16.133333,968.0,SCADA-703-B-Vmag,SCADA,1.7481982
16.2,972.00006,SCADA-703-B-Vmag,SCADA,1.7488195
16.266666,976.0,SCADA-703-B-Vmag,SCADA,1.7474955
16.333334,980.00006,SCADA-703-B-Vmag,SCADA,1.7475464
16.4,984.0,SCADA-703-B-Vmag,SCADA,1.7472882
16.466667,988.0,SCADA-703-B-Vmag,SCADA,1.7461113
16.533333,992.0,SCADA-703-B-Vmag,SCADA,1.7467186
16.6,996.0,SCADA-703-B-Vmag,SCADA,1.7453696
16.666666,999.99994,SCADA-703-B-Vmag,SCADA,1.745481
16.733334,1004.0,SCADA-703-B-Vmag,SCADA,1.7451562
16.8,1007.99994,SCADA-703-B-Vmag,SCADA,1.7439988
16.866667,1012.0,SCADA-703-B-Vmag,SCADA,1.7446351
16.933332,1015.99994,SCADA-703-B-Vmag,SCADA,1.7432823
17.0,1020.0,SCADA-703-B-Vmag,SCADA,1.7432896
17.066668,1024.0,SCADA-703-B-Vmag,SCADA,1.7429984
17.133333,1028.0,SCADA-703-B-Vmag,SCADA,1.7417945
17.2,1032.0,SCADA-703-B-Vmag,SCADA,1.7423908
17.266666,1036.0,SCADA-703-B-Vmag,SCADA,1.7410347
17.333334,1040.0,SCADA-703-B-Vmag,SCADA,1.7410537
17.4,1044.0,SCADA-703-B-Vmag,SCADA,1.7407858
17.466667,1048.0,SCADA-703-B-Vmag,SCADA,1.7395748
17.533333,1052.0,SCADA-703-B-Vmag,SCADA,1.7402203
17.6,1056.0,SCADA-703-B-Vmag,SCADA,1.7388127
17.666666,1060.0,SCADA-703-B-Vmag,SCADA,1.7388302
17.733334,1064.0,SCADA-703-B-Vmag,SCADA,1.7385517
17.8,1068.0,SCADA-703-B-Vmag,SCADA,1.7373403
17.866667,1072.0,SCADA-703-B-Vmag,SCADA,1.7379271
17.933332,1076.0,SCADA-703-B-Vmag,SCADA,1.7365255
18.0,1080.0,SCADA-703-B-Vmag,SCADA,1.7365886
18.066668,1084.0,SCADA-703-B-Vmag,SCADA,1.7362643
18.133333,1088.0,SCADA-703-B-Vmag,SCADA,1.7406466
18.2,1092.0,SCADA-703-B-Vmag,SCADA,1.741241
18.266666,1096.0,SCADA-703-B-Vmag,SCADA,1.739821
18.333334,1100.0,SCADA-703-B-Vmag,SCADA,1.7398595
18.4,1104.0,SCADA-703-B-Vmag,SCADA,1.7395405
18.466667,1108.0,SCADA-703-B-Vmag,SCADA,1.7382897
18.533333,1112.0,SCADA-703-B-Vmag,SCADA,1.7388868
18.6,1116.0,SCADA-703-B-Vmag,SCADA,1.7374773
18.666666,1120.0,SCADA-703-B-Vmag,SCADA,1.7374955
18.733334,1124.0,SCADA-703-B-Vmag,SCADA,1.7371576
18.8,1128.0,SCADA-703-B-Vmag,SCADA,1.7359344
18.866667,1132.0,SCADA-703-B-Vmag,SCADA,1.7364867
18.933332,1136.0,SCADA-703-B-Vmag,SCADA,1.7350563
19.0,1140.0,SCADA-703-B-Vmag,SCADA,1.7351123
19.066668,1144.0,SCADA-703-B-Vmag,SCADA,1.7349255
19.133333,1148.0,SCADA-703-B-Vmag,SCADA,1.7338382
19.2,1152.0,SCADA-703-B-Vmag,SCADA,1.7345911
19.266666,1156.0,SCADA-703-B-Vmag,SCADA,1.7333269
19.333334,1160.0,SCADA-703-B-Vmag,SCADA,1.7335069
19.4,1164.0,SCADA-703-B-Vmag,SCADA,1.7333604
19.466667,1168.0,SCADA-703-B-Vmag,SCADA,1.7323079
19.533333,1172.0,SCADA-703-B-Vmag,SCADA,1.7312677
19.6,1176.0,SCADA-703-B-Vmag,SCADA,1.7300599
19.666666,1180.0,SCADA-703-B-Vmag,SCADA,1.730247
19.733334,1184.0,SCADA-703-B-Vmag,SCADA,1.7300913
19.8,1188.0,SCADA-703-B-Vmag,SCADA,1.7345951
19.866667,1192.0,SCADA-703-B-Vmag,SCADA,1.7353121
19.933332,1196.0,SCADA-703-B-Vmag,SCADA,1.7340786
20.0,1200.0,SCADA-703-B-Vmag,SCADA,1.7342427
20.066668,1204.0,SCADA-703-B-Vmag,SCADA,1.7341053
20.133333,1208.0,SCADA-703-B-Vmag,SCADA,1.732996
20.2,1212.0,SCADA-703-B-Vmag,SCADA,1.7337378
20.266666,1216.0,SCADA-703-B-Vmag,SCADA,1.7325085
20.333334,1220.0,SCADA-703-B-Vmag,SCADA,1.7326453
20.4,1224.0,SCADA-703-B-Vmag,SCADA,1.7324698
20.466667,1228.0,SCADA-703-B-Vmag,SCADA,1.7314581
20.533333,1232.0,SCADA-703-B-Vmag,SCADA,1.7321712
20.6,1236.0,SCADA-703-B-Vmag,SCADA,1.7309301
20.666666,1240.0,SCADA-703-B-Vmag,SCADA,1.7310578
20.733334,1244.0,SCADA-703-B-Vmag,SCADA,1.7308509
20.8,1248.0,SCADA-703-B-Vmag,SCADA,1.7297804
20.866667,1252.0,SCADA-703-B-Vmag,SCADA,1.7305021
20.933332,1256.0,SCADA-703-B-Vmag,SCADA,1.7292386
21.0,1260.0,SCADA-703-B-Vmag,SCADA,1.729399
21.066668,1264.0,SCADA-703-B-Vmag,SCADA,1.7309859
21.133333,1268.0,SCADA-703-B-Vmag,SCADA,1.731621
21.2,1272.0,SCADA-703-B-Vmag,SCADA,1.7340226
21.266666,1276.0,SCADA-703-B-Vmag,SCADA,1.7344409
21.333334,1280.0,SCADA-703-B-Vmag,SCADA,1.7362802
21.4,1284.0,SCADA-703-B-Vmag,SCADA,1.7396603
21.466667,1288.0,SCADA-703-B-Vmag,SCADA,1.7403741
21.533333,1292.0,SCADA-703-B-Vmag,SCADA,1.7428868
21.6,1296.0,SCADA-703-B-Vmag,SCADA,1.7433474
21.666666,1300.0,SCADA-703-B-Vmag,SCADA,1.7453676
21.733334,1304.0,SCADA-703-B-Vmag,SCADA,1.7469755
21.8,1308.0,SCADA-703-B-Vmag,SCADA,1.7477144
21.866667,1312.0,SCADA-703-B-Vmag,SCADA,1.7502198
21.933332,1316.0,SCADA-703-B-Vmag,SCADA,1.7506752
22.0,1320.0,SCADA-703-B-Vmag,SCADA,1.7526547
22.066668,1324.0,SCADA-703-B-Vmag,SCADA,1.7542429
22.133333,1328.0,SCADA-703-B-Vmag,SCADA,1.754969
22.2,1332.0,SCADA-703-B-Vmag,SCADA,1.7574298
22.266666,1336.0,SCADA-703-B-Vmag,SCADA,1.7523417
22.333334,1340.0,SCADA-703-B-Vmag,SCADA,1.7543072
22.4,1344.0,SCADA-703-B-Vmag,SCADA,1.7558728
22.466667,1348.0,SCADA-703-B-Vmag,SCADA,1.7566004
22.533333,1352.0,SCADA-703-B-Vmag,SCADA,1.7590473
22.6,1356.0,SCADA-703-B-Vmag,SCADA,1.759537
22.666666,1360.0,SCADA-703-B-Vmag,SCADA,1.7614232
22.733334,1364.0,SCADA-703-B-Vmag,SCADA,1.7574465
22.8,1368.0,SCADA-703-B-Vmag,SCADA,1.7581264
22.866667,1372.0,SCADA-703-B-Vmag,SCADA,1.7605675
22.933332,1376.0,SCADA-703-B-Vmag,SCADA,1.7610698
23.0,1380.0,SCADA-703-B-Vmag,SCADA,1.7629699
23.066668,1384.0,SCADA-703-B-Vmag,SCADA,1.7645655
23.133333,1388.0,SCADA-703-B-Vmag,SCADA,1.7652439
23.2,1392.0,SCADA-703-B-Vmag,SCADA,1.767664
23.266666,1396.0,SCADA-703-B-Vmag,SCADA,1.7625884
23.333334,1400.0,SCADA-703-B-Vmag,SCADA,1.7644359
23.4,1404.0,SCADA-703-B-Vmag,SCADA,1.7660112
23.466667,1408.0,SCADA-703-B-Vmag,SCADA,1.7666972
23.533333,1412.0,SCADA-703-B-Vmag,SCADA,1.7691455
23.6,1416.0,SCADA-703-B-Vmag,SCADA,1.7696215
23.666666,1420.0,SCADA-703-B-Vmag,SCADA,1.7714779
23.733334,1424.0,SCADA-703-B-Vmag,SCADA,1.7730188
23.8,1428.0,SCADA-703-B-Vmag,SCADA,1.773681
23.866667,1432.0,SCADA-703-B-Vmag,SCADA,1.7705256
23.933332,1436.0,SCADA-703-B-Vmag,SCADA,1.7709867
0.0,0.0,AMI-729-A-P,AMI,-17.275436
0.25,15.0,AMI-729-A-P,AMI,-17.869886
0.5,30.0,AMI-729-A-P,AMI,-17.395088
0.75,45.0,AMI-729-A-P,AMI,-18.009075
1.0,60.0,AMI-729-A-P,AMI,-17.452868
1.25,75.0,AMI-729-A-P,AMI,-18.076761
1.5,90.0,AMI-729-A-P,AMI,-17.578257
1.75,105.0,AMI-729-A-P,AMI,-18.146563
2.0,120.0,AMI-729-A-P,AMI,-17.673676
2.25,135.0,AMI-729-A-P,AMI,-18.253695
2.5,150.0,AMI-729-A-P,AMI,-17.746616
2.75,165.0,AMI-729-A-P,AMI,-18.366419
3.0,180.0,AMI-729-A-P,AMI,-17.818058
3.25,195.0,AMI-729-A-P,AMI,-18.41953
3.5,210.0,AMI-729-A-P,AMI,-17.888977
3.75,225.0,AMI-729-A-P,AMI,-18.476633
4.0,240.0,AMI-729-A-P,AMI,-17.950241
4.25,255.0,AMI-729-A-P,AMI,-18.515524
4.5,270.0,AMI-729-A-P,AMI,-17.984089
4.75,285.0,AMI-729-A-P,AMI,-18.559418
5.0,300.0,AMI-729-A-P,AMI,-18.039114
5.25,315.0,AMI-729-A-P,AMI,-19.072367
5.5,330.0,AMI-729-A-P,AMI,-18.997623
5.75,345.0,AMI-729-A-P,AMI,-20.006985
6.0,360.0,AMI-729-A-P,AMI,-20.10667
6.25,375.0,AMI-729-A-P,AMI,-21.101763
6.5,390.0,AMI-729-A-P,AMI,-21.037544
6.75,405.0,AMI-729-A-P,AMI,-22.015556
7.0,420.0,AMI-729-A-P,AMI,-21.92728
7.25,435.0,AMI-729-A-P,AMI,-22.900331
7.5,450.0,AMI-729-A-P,AMI,-22.799717
7.75,465.0,AMI-729-A-P,AMI,-23.78665
8.0,480.0,AMI-729-A-P,AMI,-23.6599
8.25,495.0,AMI-729-A-P,AMI,-24.610697
8.5,510.0,AMI-729-A-P,AMI,-24.48295
8.75,525.0,AMI-729-A-P,AMI,-25.382055
9.0,540.0,AMI-729-A-P,AMI,-26.377964
9.25,555.0,AMI-729-A-P,AMI,-26.874554
9.5,570.0,AMI-729-A-P,AMI,-26.340107
9.75,585.0,AMI-729-A-P,AMI,-26.799437
10.0,600.0,AMI-729-A-P,AMI,-26.253454
10.25,615.0,AMI-729-A-P,AMI,-26.710138
10.5,630.0,AMI-729-A-P,AMI,-26.162888
10.75,645.0,AMI-729-A-P,AMI,-26.656836
11.0,660.0,AMI-729-A-P,AMI,-26.103626
11.25,675.0,AMI-729-A-P,AMI,-26.560034
11.5,690.0,AMI-729-A-P,AMI,-25.987932
11.75,705.0,AMI-729-A-P,AMI,-26.477255
12.0,720.0,AMI-729-A-P,AMI,-25.910662
12.25,735.0,AMI-729-A-P,AMI,-26.131603
12.5,750.0,AMI-729-A-P,AMI,-25.274508
12.75,765.0,AMI-729-A-P,AMI,-25.473278
13.0,780.0,AMI-729-A-P,AMI,-24.611065
13.25,795.0,AMI-729-A-P,AMI,-24.802382
13.5,810.0,AMI-729-A-P,AMI,-23.95329
13.75,825.0,AMI-729-A-P,AMI,-24.146708
14.0,840.0,AMI-729-A-P,AMI,-23.26991
14.25,855.0,AMI-729-A-P,AMI,-24.008007
14.5,870.0,AMI-729-A-P,AMI,-23.669128
14.75,885.0,AMI-729-A-P,AMI,-24.385218
15.0,900.0,AMI-729-A-P,AMI,-24.06825
15.25,915.0,AMI-729-A-P,AMI,-24.80051
15.5,930.0,AMI-729-A-P,AMI,-24.473482
15.75,945.0,AMI-729-A-P,AMI,-25.218958
16.0,960.0,AMI-729-A-P,AMI,-24.894665
16.25,975.0,AMI-729-A-P,AMI,-25.611465
16.5,990.0,AMI-729-A-P,AMI,-25.281069
16.75,1005.0,AMI-729-A-P,AMI,-26.05226
17.0,1020.0,AMI-729-A-P,AMI,-25.71264
17.25,1035.0,AMI-729-A-P,AMI,-26.4182
17.5,1050.0,AMI-729-A-P,AMI,-26.143566
17.75,1065.0,AMI-729-A-P,AMI,-26.864786
18.0,1080.0,AMI-729-A-P,AMI,-26.565687
18.25,1095.0,AMI-729-A-P,AMI,-27.30174
18.5,1110.0,AMI-729-A-P,AMI,-26.996017
18.75,1125.0,AMI-729-A-P,AMI,-27.752327
19.0,1140.0,AMI-729-A-P,AMI,-27.480907
19.25,1155.0,AMI-729-A-P,AMI,-28.125998
19.5,1170.0,AMI-729-A-P,AMI,-27.746473
19.75,1185.0,AMI-729-A-P,AMI,-28.413254
20.0,1200.0,AMI-729-A-P,AMI,-28.039198
20.25,1215.0,AMI-729-A-P,AMI,-28.710224
20.5,1230.0,AMI-729-A-P,AMI,-28.364124
20.75,1245.0,AMI-729-A-P,AMI,-29.031595
21.0,1260.0,AMI-729-A-P,AMI,-28.674822
21.25,1275.0,AMI-729-A-P,AMI,-28.507801
21.5,1290.0,AMI-729-A-P,AMI,-27.35499
21.75,1305.0,AMI-729-A-P,AMI,-27.175072
22.0,1320.0,AMI-729-A-P,AMI,-25.936811
22.25,1335.0,AMI-729-A-P,AMI,-25.780308
22.5,1350.0,AMI-729-A-P,AMI,-24.529041
22.75,1365.0,AMI-729-A-P,AMI,-24.32355
23.0,1380.0,AMI-729-A-P,AMI,-23.066565
